DCHWSSF,DCHWSNF,DCHWDP,DCHWP1SP,DCHWP1S
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
1.031246,0.89045,1.171867,0,0
